target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
bmg|mcp|0.035551869339275094|bjv|0.03707603709226445|lin|0.042273464432938494|kyq|0.05289779639848389|nhu|0.05304475399678729
bmh|boj|0.0014606077751249773|gam|0.003616230489692434|kue|0.004211027037266857|nca|0.004376072857926365|tbc|0.004496837267724677
bmi|muy|0.004765404422222207|mqb|0.005270279820481546|meq|0.0056818068805235674|xed|0.006723426305690544|kyq|0.018431331641248137
bmj|suz|0.009430943825820829|taj|0.013674868268429362|ben|0.03497403306423409|asm|0.035633817276980985|ory|0.03728689065056939
bmk|mox|0.004882890799299121|bjz|0.006811810426349148|tte|0.007457347983503757|mcq|0.009499306949839224|bbb|0.0110705357985235
bml|mcp|0.032474215587890536|bjv|0.037168652763460874|lin|0.03968214281436291|nhu|0.05028283563651489|bss|0.05179844368816662
bmm|wmw|0.06029566029395192|mgh|0.06979089905581033|kde|0.07015142099575788|seh|0.07239404117231815|nnq|0.08079101048164314
bmn|mox|0.006476298824407956|bjz|0.006874086319222785|tte|0.007822657900008585|mcq|0.009576318848493262|bbb|0.010635618905175434
bmo|nhu|0.002831930241566173|ken|0.005665948090055314|bss|0.007145788913159346|mcp|0.016924796845348793|ibo|0.01956824560346016
bmp|dah|0.0004052601487228695|nca|0.001898213982555073|met|0.002800586067577813|bjr|0.0033396035968703405|iou|0.0034817561092083363
bmq|myk|0.004088128115400928|spp|0.008386136063732707|box|0.008762830713126132|cme|0.012681529879956206|xon|0.029867462730862743
bms|xed|0.04524939886408969|muy|0.04599070794301283|mqb|0.0464071625835239|meq|0.046537036665804186|daa|0.04784280265121842
bmt|vie|0.045202577413544956|kne|0.05717217613613617|prf|0.06270317480443201|sgb|0.06378935408931193|lao|0.06487577166715609
bmv|nhu|0.0010536796518108593|ken|0.00689551623630733|bss|0.009614051424729302|nin|0.017369272103421915|mcp|0.019584195677440627
bmw|mcp|0.020928848262202034|lin|0.03402988358142152|bjv|0.038779168678949955|bss|0.03924534682809853|nhu|0.03945961574405018
bmx|boj|0.0016121185920592246|tbc|0.003433781731035792|nca|0.004499592251624206|gam|0.004661007642934614|kue|0.005274922663690996
bmz|imo|0.014179613917133065|tcs|0.014352843695197706|ipi|0.01693871202629086|med|0.017463306079490523|kyc|0.017508797722862998
bna|hvn|0.01756086138393138|mkn|0.018841913025527193|rgu|0.01943887685923589|nfa|0.019569976723229552|txq|0.020214710113173485
bnb|iba|0.026573048060782846|yka|0.031423381211968776|agn|0.0337073475171002|cgc|0.034034308673846235|tbl|0.04491295828849662
bnc|kne|0.002231644710625747|prf|0.007178889355531122|sgb|0.010931973391994896|fil|0.029757881255240377|agn|0.03703730269955514
bnd|yva|0.026596139932064958|amk|0.027130492414926745|alp|0.029271028026070785|lex|0.032529151335471795|kje|0.03601281505630535
bne|blz|0.009015041661234739|tbl|0.030705102105088127|mqj|0.030728637952647176|bps|0.03100852324568742|bpr|0.031313194316558504
bnf|alp|0.01230338209619572|lex|0.030767152550938863|kje|0.03240255921079492|yva|0.03258436171237631|amk|0.03385307113748924
bng|bss|0.02127636642968136|ibo|0.023628452930911148|ken|0.024916022748406232|mcp|0.025757693938753528|nhu|0.029771522571431806
bni|lin|0.022322121618534054|mcp|0.036123643018233675|bjv|0.052375916020768645|bss|0.05290782627513027|nhu|0.05451582454980429
bnj|fil|0.012905334917714466|sgb|0.013291409225605478|cgc|0.015209813568984475|agn|0.015481927899419405|kne|0.02204997025397889
bnk|lww|0.0010938686862301701|klv|0.001996702044320731|upv|0.005640038148288108|tgp|0.008835654665424984|tnn|0.016165535895116358
bnl|som|0.026610500263398392|kam|0.030862676405633654|kik|0.03584096916301685|ziw|0.0424150825214655|amf|0.04478698347957912
bnm|bss|0.019514951378961223|ibo|0.021879266371684688|ken|0.023140637421766818|mcp|0.02501617438470598|nhu|0.02812754493568208
bnn|prf|0.036174321357194526|kne|0.036329911773882104|sgb|0.04556411734869221|fil|0.06300895251225644|agn|0.07162398508199636
bno|fil|0.007899947837078095|cgc|0.01637124797773248|agn|0.01699958263997009|sgb|0.017072995892307426|prf|0.024850324882556073
bnq|blz|0.015448936004147385|bps|0.02553539413569724|bpr|0.0263252105330836|tbl|0.026357143636244886|alp|0.03201719263420361
bnr|tgp|0.0013307540054075721|upv|0.004088193034571995|klv|0.007723008705647301|lww|0.010515679621565622|tnn|0.025384556084200635
bns|hin|0.009882091467955992|bgc|0.027000379980071366|pan|0.03276064464113587|bfz|0.034566865712280584|kfs|0.0376341950767213
bnu|mqj|0.009451721601577949|ptu|0.01014888604802337|blz|0.02893967761977411|hvn|0.033942742333904825|nfa|0.03695691770778689
bnv|agg|0.014239896234487367|amk|0.014963121487856763|yva|0.016476724940547027|urt|0.021577749523306523|ipi|0.028342624185997332
bnw|urt|0.004990535606998579|ipi|0.005329000916568119|kyc|0.008311523628909242|geb|0.00924087681612135|gai|0.009426897891854264
bnx|bem|0.03661637627630219|lug|0.038775784046817585|sxb|0.042404421518996795|luo|0.04440146755034764|zga|0.04762056892466645
bny|iba|0.010563123110282492|yka|0.04875924079519904|ptu|0.04910262724742096|agn|0.04961839139011815|cgc|0.050159121523614264
bnz|nhu|0.0035372285332977826|ken|0.00746257681841565|bss|0.010752743049048897|nin|0.01488614873651647|ibo|0.019992913282652618
bob|kam|0.018287084470261016|kik|0.02586264847120006|ziw|0.02809311402898104|ngp|0.03129686962437515|cwe|0.03218905231581208
bod|asm|0.013768308095244899|taj|0.01634189996540281|suz|0.019941847541619127|ben|0.024210975683344727|hlt|0.030973363674205796
boe|nhu|0.002081840311114853|ken|0.00686206606105997|bss|0.009868457544112141|nin|0.01637593214894492|ibo|0.020040653899531486
bof|myk|0.0046548476008825826|spp|0.0062052530873844755|box|0.007731899161718272|cme|0.009458396287532323|kyf|0.027056207838074515
boh|lin|0.013569054760833695|mcp|0.04770018169661314|umb|0.05357413599449943|bss|0.06268820830579493|nhu|0.06559168819168505
boi|pao|0.031177214797461363|ood|0.03884274556829672|tew|0.06227611980120767|tac|0.06851595041804927|stp|0.09878874167362005
bok|mcp|0.027083724078657022|bjv|0.034343473583869175|lin|0.039824332039125075|nhu|0.04490319175064074|bss|0.04643388085494791
bol|hau|0.013506318691446672|xed|0.01373847872967227|meq|0.016131856216137812|mqb|0.016497788996329532|muy|0.016633774694340256
bom|nin|0.0043569448104475925|hau|0.008190679474522162|atg|0.019964696055367038|nhu|0.0206476080442181|kdl|0.02153812097837149
bon|tcs|0.01098813257042496|imo|0.017478761959186077|byr|0.02018089959941231|rro|0.02020776374134326|kyg|0.020238823261956564
boo|myk|0.01740585940375106|spp|0.022968193054493442|box|0.024139576424551005|cme|0.029803574917789|gux|0.0366088255746084
bop|met|0.0007916465230035303|dah|0.0019005196252679436|iou|0.002599520786183543|apr|0.0035295840438585796|nca|0.003576431716350975
boq|ipi|0.004666668847194387|kyc|0.010325640909920084|imo|0.0103354405797531|urt|0.011149961498868682|med|0.011556999383163026
bor|pab|0.016230331327162773|nab|0.026247753742113026|kyz|0.029529737380600742|gyr|0.03496938876373671|cax|0.035294991819111735
bot|dik|0.007731300445920542|udu|0.035679695698196505|lug|0.04385386452247409|amf|0.04891826781410283|mdy|0.05041351251632766
bou|ziw|0.0028758943327984042|ngp|0.005955078989628326|cwe|0.007742853444628161|ruf|0.011069218719645259|kdc|0.012307305123711594
bov|nko|0.0006796101242068638|ncu|0.005890479509472117|fon|0.007146028985337369|xon|0.013896068249701595|dop|0.014124202642370446
bow|tcs|0.017248614901213658|ipi|0.020050068715513722|imo|0.020773203568763304|kyc|0.023361334534467412|med|0.02389773207133511
boy|dik|0.01925964811983788|lug|0.04511770101558775|udu|0.048637732853563806|bjv|0.050288997722842815|kyq|0.0533894227064883
boz|myk|0.009106035114399239|spp|0.01442564868459729|box|0.018458376225038254|cme|0.022121064630624725|gux|0.037125246480470164
bpa|klv|0.0016773802962680151|lww|0.003214202928881072|upv|0.0038436134282213777|tgp|0.006864023369622539|tnn|0.018482890530808732
bpd|dik|0.031620641864448726|bjv|0.03215257413400074|kyq|0.03766478889059099|daa|0.03879255544292311|muy|0.05246494703169045
bpe|urt|0.0052154841805718615|agg|0.005750997558727938|ipi|0.014315953780288175|gai|0.016025675987325377|geb|0.016361529635822786
bpg|agg|0.012016002112976537|amk|0.017104884657971886|yva|0.018638341982633293|urt|0.019295329750670095|ipi|0.026128794679224857
bph|azj|0.009427855421841814|kat|0.011011158249171657|hye|0.01565162984533028|glk|0.03436193774949803|sdh|0.05422052363923432
bpi|boj|0.0021593939632494927|tbc|0.002863405269721347|nca|0.0049319754484991605|gam|0.005185119669784076|dah|0.005535845690785334
bpj|lin|0.03771794133625163|bem|0.04706671957646843|umb|0.05115565046135809|loz|0.06306142144522062|toi|0.06616860111090413
bpk|tnp|0.023519937376547107|tnk|0.023538932283041557|tnn|0.023544934386719764|lww|0.030839019304415728|klv|0.03089804814923077
bpm|snp|0.0019217657946252998|kue|0.002136734552951188|gam|0.002143201101448253|boj|0.002777688388650005|kmu|0.0034542556049285385
bpn|vie|0.04116574188472231|lao|0.06069588036089013|kne|0.0625038467122419|prf|0.06832419380551347|sgb|0.06878523773239363
bpp|agg|0.006149979996009175|urt|0.014765025672201833|ipi|0.019852922368418693|amk|0.021756342792151547|yva|0.02333903705176666
bpq|alp|0.011568512112891189|lex|0.022801491861417455|kje|0.02450685029332303|yva|0.038530959918047704|amk|0.03964407562492762
bpt|tcs|0.01963099298402889|tpi|0.03006908512746358|bbb|0.03162967044128494|rro|0.03207754967288404|mcq|0.03481404898891246
bpu|boj|0.0005552567992342965|nca|0.002442830266970293|dah|0.003677476081619914|agd|0.003922923435550821|bjr|0.004281427787296173
bpv|ipi|0.017568203125801377|imo|0.02027182979138139|agg|0.020438787483580852|kyc|0.022101480513453547|med|0.022951640321807874
bpw|agg|0.0036202214404605143|urt|0.008438376714636795|ipi|0.010949356073738698|kyc|0.01622490129373902|imo|0.017449320850666496
bpx|hin|0.01920936221074111|guj|0.021707641606098393|mar|0.02338638228284328|tel|0.035402368251984534|snd|0.038871037567050494
bpy|hlt|0.007578495999601637|asm|0.009731127554223491|ben|0.010544060362733991|zyp|0.012460217524434969|cek|0.01820936364736049
bpz|rgu|0.0005467606432468496|llg|0.0014911616212508196|txq|0.002160475300045257|mkn|0.0028215783392860584|nfa|0.0036568694858394213
bqa|bba|0.007047846569182986|dop|0.007729743014039615|fon|0.008614277678908806|bus|0.009126390229850626|yor|0.009382140081745576
bqb|amk|0.007742484121317703|yva|0.009260464290753232|agg|0.020606144516082715|urt|0.028529450273916557|ipi|0.03444906397666382
bqd|nhu|0.005910930605095919|ken|0.012380154796674163|bss|0.013707430048740489|mcp|0.014790080490346217|nin|0.022441545318909423
bqg|dop|0.005667151523612504|fon|0.00771312046530154|soy|0.007845117446477656|tbz|0.009126162068869908|nko|0.009474061296705706
bqh|atb|0.05647643599435686|cmn|0.06692060228267598|vie|0.06937948533213241|asm|0.07249418493790952|hlt|0.07684103721837118
bqi|sdh|0.01569611432890304|pes|0.017292755679614344|glk|0.028384679732867932|arb|0.03631817952632895|hye|0.04920948125938974
bqj|knf|0.003978103475787935|wol|0.016101324050802585|sus|0.02040735632367613|yal|0.03141358268757586|kea|0.041309932318545045
bqk|dik|0.029009363461597288|bjv|0.03241578650363586|kyq|0.03594015293144193|daa|0.03680247366046149|muy|0.05213545456849126
bql|tbc|0.002662852126696204|boj|0.003046489888005163|msy|0.00532895525137864|gam|0.005534362359380351|nca|0.005835511864232016
bqm|bss|0.004917736565162957|ken|0.007846896172349715|ibo|0.01045455225108501|nhu|0.014361506187420596|ikk|0.01930003339175297
bqo|ken|0.003090855001222319|nhu|0.005040480995907994|bss|0.0066440173023001444|ibo|0.015945909822454515|nin|0.01704517515928736
bqq|amk|0.008611920076420386|yva|0.010118252827246812|agg|0.02003969232591694|urt|0.028638928328410914|ipi|0.03306011141549186
bqr|iba|0.023744346739293636|yka|0.03281482463172394|ptu|0.03739694678360119|mqj|0.03821441977379513|blz|0.04204356686129656
bqs|gai|0.0005608381370722793|geb|0.0006443909956459139|msy|0.0012916940332841518|tbc|0.007926531184053415|kyc|0.008081631622901575
bqt|nhu|0.00301187927110605|ken|0.004682610334105803|bss|0.006517423778067405|mcp|0.01784529185918462|ibo|0.01860758211434667
bqu|dik|0.024603011442330534|lug|0.02697973774730193|spy|0.036265042618457075|udu|0.03818569320448462|sxb|0.040874185847425165
bqv|nin|0.0054189670410083315|hau|0.011632274893857328|atg|0.014597842233648805|kdl|0.014906777727008144|bqp|0.017758458566705097
bqw|nhu|0.0038783419829160905|ken|0.010688105115499518|bss|0.013328719646585387|nin|0.017003928026892046|mcp|0.02000236170372175
bqx|kdl|0.008085613672672808|bqp|0.008797572182128057|bqc|0.011100765821871347|bus|0.012705772612769438|mkl|0.014627662346041832
bqz|bss|0.0010740801450525648|ken|0.0045361025347629|nhu|0.00967553707629278|ibo|0.0142837136942743|mcp|0.018515973986872644
bra|hin|0.009809031423778947|bgc|0.017291304679033608|pan|0.023000466768711057|bfz|0.0252582769378173|kfs|0.028047028078103362
brb|khm|0.017750087122602846|vie|0.03427960550268307|lao|0.03434685408067835|atb|0.06971355329536201|zsm|0.06999843706131384
brc|car|0.006939865631324729|mbc|0.013647300391705013|hns|0.014891801004699948|srn|0.014994007067093194|ake|0.016421473341483635
brd|suz|0.007533233196595333|taj|0.01155063825458432|asm|0.03336872080044458|ben|0.034594643144901994|bfz|0.039216065098615
bre|cym|0.020892304678384068|fra|0.021584316464978284|eng|0.028217206258332225|gle|0.030766913532805164|ast|0.033532387558744534
brf|lug|0.01267134145459958|spy|0.0259394046832886|sxb|0.026428812203140063|luo|0.02823014867016474|kik|0.03851775159510671
brg|ign|0.012473297406131229|gyr|0.016261304545693276|cax|0.020136690035557056|nab|0.0228648684213301|ese|0.023283327452594326
brh|snd|0.020706263728490916|pst|0.021134378720353175|urd|0.02248446033278296|guj|0.041876788191107746|pan|0.04447625243154469
bri|bss|0.004423780585930157|ken|0.007623499420863021|ibo|0.01132362898207305|nhu|0.013900038438916473|ikk|0.020023457274292753
brj|lww|0.0005616316830828355|klv|0.002695218601086549|upv|0.006391276394724121|tgp|0.009597636732379367|tnn|0.015392937326331619
brk|dik|0.026987476922330604|daa|0.03509673911363214|kyq|0.03665343966708051|bjv|0.04664409791362707|udu|0.054589993956521414
brl|afr|0.00866685696498759|toi|0.02704756015493044|sna|0.028457228273206382|loz|0.03103717104178943|seh|0.036994836831143754
brm|dik|0.030932051584381552|lug|0.03293422082828909|spy|0.045278600876176696|sxb|0.04678468280230862|luo|0.04858177803365687
brn|tfr|0.001713652534747595|gym|0.004526940563016205|sab|0.010889818005872978|cuk|0.02700320727712501|noa|0.028752899897331083
bro|asm|0.00925144111892228|taj|0.017705042090444517|ben|0.02049784590444446|suz|0.02173108569720404|hlt|0.026429529561788668
brp|amk|0.003696007834498112|yva|0.005240981983483134|agg|0.024352186636022198|urt|0.03269423820731102|ipi|0.03773031551372723
brq|msy|0.002561631181994304|geb|0.002617290801404972|gai|0.0035699463449478997|med|0.005342994768491107|kyc|0.005457762206473455
brr|nlg|0.0042394620583252945|kwd|0.005052154234802159|lgl|0.005217808218192621|apb|0.005248641406955699|kwf|0.005635304471504907
brs|ptu|0.008113467428568047|mqj|0.008408446294859973|blz|0.0222967827223533|iba|0.040986130368746064|yka|0.04717374048135889
brt|nhu|0.004925515270865325|ken|0.012019270114821347|bss|0.014134837646790303|mcp|0.01795219450522786|nin|0.019409884235159658
bru|vie|0.01965207928153953|lao|0.019891536036180477|khm|0.028317739942882638|atb|0.05445093172320827|cek|0.06975938503168974
brv|lao|0.01845702282085573|vie|0.023804179959339186|khm|0.024593418791601915|atb|0.0540163121297612|cek|0.06669067785258986
brw|kan|0.0068035633533407415|mal|0.024701276323936025|mar|0.02560855949785255|tel|0.025819343753171443|tam|0.027638106100006703
brx|asm|0.0035353610299155673|ben|0.015394963459646952|hlt|0.01599888125064322|zyp|0.020813177874204686|taj|0.025378061383789747
bry|urt|0.002707980544001471|ipi|0.0076982427513708675|gai|0.009441153147450553|geb|0.009494699451468098|agg|0.01023561502796523
brz|boj|0.0011033100531310245|tbc|0.0033843914758284787|nca|0.003668777413341262|dah|0.004367928348734866|gam|0.0051322961914844435
bsa|agg|0.013552610324038886|amk|0.014354673105109407|yva|0.01593703522346437|urt|0.021984381415557117|ipi|0.02709734814574682
bsb|iba|0.016461994026274827|yka|0.04290345441771896|agn|0.04330948719364052|cgc|0.04382798507136885|ptu|0.04959629243427863
bsc|sus|0.01132710034292572|knf|0.013060877873154644|yal|0.017759913295888306|wol|0.018990862378021334|spp|0.04092535012231085
bse|nhu|0.0016596661710434912|ken|0.00638783141299971|bss|0.008246194596589491|mcp|0.017344746017429892|nin|0.019806606595834865
bsf|kdl|0.010050470466410907|bqp|0.012262610469359708|nin|0.012310065281569289|hau|0.012931991804268985|bus|0.015893763435438156
bsg|pes|0.005184794985819246|sdh|0.030498915331418117|glk|0.03195421439146369|arb|0.04945170983455481|hye|0.05712481875988931
bsh|pst|0.020657138563870196|tgk|0.021759614645127438|bhd|0.025389984951457258|dgo|0.026990037576008177|gbk|0.030891575524837726
bsi|bss|0.0018758584933854547|ken|0.0019251890831664294|nhu|0.008550069535564036|ibo|0.013127384395721144|ikk|0.018845354598800837
bsj|nin|0.015368625141981812|xed|0.015580779899067783|hau|0.015877243745535827|meq|0.017100408316208703|mqb|0.017562682216456377
bsk|bhd|0.01694625882497853|dgo|0.020716800131518404|gbk|0.022845215312744437|xnr|0.024888681429234595|kfx|0.027005983481723905
bsl|kdl|0.009474391019768541|nin|0.011727020440561968|bqp|0.011962063218843|hau|0.013766513340329018|bus|0.015423291765533916
bsm|yva|0.0012995139779745464|amk|0.002861394334277847|agg|0.03073499241533117|urt|0.03895301136245756|alp|0.04314394135150989
bsn|tav|0.0033251380869058736|bao|0.003906613456248033|sri|0.004160545359293401|myy|0.00418221694036754|ycn|0.0044608396037256635
bsp|sus|0.006104781797178626|knf|0.01204221814096451|yal|0.017706631881767586|wol|0.026857945484161313|kyf|0.046946368390751926
bsq|yal|0.014978921717201108|sus|0.019988482868304583|kyf|0.027461392919464915|yre|0.03298615140019233|knf|0.035926809329733175
bsr|bqp|0.0039620566865657455|kdl|0.0040614353086681435|bqc|0.007003080230610847|bus|0.007867950902178419|mkl|0.011228431244152567
bst|mdy|0.003750279098901695|amf|0.007705462454937624|udu|0.01976493950618086|spy|0.03191124823472398|amh|0.033293519095942165
